timestamp,value
2026-01-09T14:00:00.000Z,6.036
2026-01-09T15:00:00.000Z,6.116
2026-01-09T16:00:00.000Z,6.219
2026-01-09T17:00:00.000Z,5.931
2026-01-09T18:00:00.000Z,5.443
2026-01-09T19:00:00.000Z,5.085
2026-01-09T20:00:00.000Z,4.766
2026-01-09T21:00:00.000Z,3.869
2026-01-09T22:00:00.000Z,3.826
2026-01-09T23:00:00.000Z,2.915
2026-01-10T00:00:00.000Z,2.115
2026-01-10T01:00:00.000Z,2.217
2026-01-10T02:00:00.000Z,2.379
2026-01-10T03:00:00.000Z,2.255
2026-01-10T04:00:00.000Z,2.149
2026-01-10T05:00:00.000Z,2.662
2026-01-10T06:00:00.000Z,2.393
2026-01-10T07:00:00.000Z,2.303
2026-01-10T08:00:00.000Z,3.337
2026-01-10T09:00:00.000Z,2.700
2026-01-10T10:00:00.000Z,3.821
2026-01-10T11:00:00.000Z,4.410
2026-01-10T12:00:00.000Z,4.524
2026-01-10T13:00:00.000Z,5.411
2026-01-10T14:00:00.000Z,5.667
2026-01-10T15:00:00.000Z,5.786
2026-01-10T16:00:00.000Z,6.006
2026-01-10T17:00:00.000Z,5.770
2026-01-10T18:00:00.000Z,5.123
2026-01-10T19:00:00.000Z,4.699
2026-01-10T20:00:00.000Z,3.944
2026-01-10T21:00:00.000Z,3.342
2026-01-10T22:00:00.000Z,2.814
2026-01-10T23:00:00.000Z,2.289
2026-01-11T00:00:00.000Z,2.188
2026-01-11T01:00:00.000Z,1.919
2026-01-11T02:00:00.000Z,2.220
2026-01-11T03:00:00.000Z,2.478
2026-01-11T04:00:00.000Z,2.610
2026-01-11T05:00:00.000Z,2.697
2026-01-11T06:00:00.000Z,2.895
2026-01-11T07:00:00.000Z,3.204
2026-01-11T08:00:00.000Z,2.792
2026-01-11T09:00:00.000Z,3.237
2026-01-11T10:00:00.000Z,3.905
2026-01-11T11:00:00.000Z,4.579
2026-01-11T12:00:00.000Z,4.852
2026-01-11T13:00:00.000Z,5.212
2026-01-11T14:00:00.000Z,5.474
2026-01-11T15:00:00.000Z,5.672
2026-01-11T16:00:00.000Z,5.611
2026-01-11T17:00:00.000Z,5.524
2026-01-11T18:00:00.000Z,5.125
2026-01-11T19:00:00.000Z,4.579
2026-01-11T20:00:00.000Z,3.691
2026-01-11T21:00:00.000Z,3.375
2026-01-11T22:00:00.000Z,2.890
2026-01-11T23:00:00.000Z,2.013
2026-01-12T00:00:00.000Z,3.285
2026-01-12T01:00:00.000Z,3.277
2026-01-12T02:00:00.000Z,2.424
2026-01-12T03:00:00.000Z,3.021
2026-01-12T04:00:00.000Z,2.720
2026-01-12T05:00:00.000Z,3.235
2026-01-12T06:00:00.000Z,3.690
2026-01-12T07:00:00.000Z,3.400
2026-01-12T08:00:00.000Z,3.536
2026-01-12T09:00:00.000Z,3.972
2026-01-12T10:00:00.000Z,4.173
2026-01-12T11:00:00.000Z,5.184
2026-01-12T12:00:00.000Z,5.629
2026-01-12T13:00:00.000Z,5.624
2026-01-12T14:00:00.000Z,6.059
2026-01-12T15:00:00.000Z,6.290
2026-01-12T16:00:00.000Z,6.451
2026-01-12T17:00:00.000Z,6.197
2026-01-12T18:00:00.000Z,5.886
2026-01-12T19:00:00.000Z,5.106
2026-01-12T20:00:00.000Z,4.872
2026-01-12T21:00:00.000Z,4.376
2026-01-12T22:00:00.000Z,3.703
2026-01-12T23:00:00.000Z,3.132
2026-01-13T00:00:00.000Z,2.930
2026-01-13T01:00:00.000Z,3.420
2026-01-13T02:00:00.000Z,2.746
2026-01-13T03:00:00.000Z,2.656
2026-01-13T04:00:00.000Z,3.431
2026-01-13T05:00:00.000Z,2.857
2026-01-13T06:00:00.000Z,3.343
2026-01-13T07:00:00.000Z,3.511
2026-01-13T08:00:00.000Z,3.802
2026-01-13T09:00:00.000Z,4.046
2026-01-13T10:00:00.000Z,4.699
2026-01-13T11:00:00.000Z,4.894
2026-01-13T12:00:00.000Z,5.195
2026-01-13T13:00:00.000Z,6.400
2026-01-13T14:00:00.000Z,6.185
2026-01-13T15:00:00.000Z,6.817
2026-01-13T16:00:00.000Z,6.403
2026-01-13T17:00:00.000Z,5.854
2026-01-13T18:00:00.000Z,5.988
2026-01-13T19:00:00.000Z,5.058
2026-01-13T20:00:00.000Z,4.288
2026-01-13T21:00:00.000Z,4.226
2026-01-13T22:00:00.000Z,4.112
2026-01-13T23:00:00.000Z,3.463
2026-01-14T00:00:00.000Z,3.207
2026-01-14T01:00:00.000Z,2.651
2026-01-14T02:00:00.000Z,3.006
2026-01-14T03:00:00.000Z,3.316
2026-01-14T04:00:00.000Z,3.185
2026-01-14T05:00:00.000Z,3.169
2026-01-14T06:00:00.000Z,3.147
2026-01-14T07:00:00.000Z,3.916
2026-01-14T08:00:00.000Z,3.755
2026-01-14T09:00:00.000Z,4.182
2026-01-14T10:00:00.000Z,4.508
2026-01-14T11:00:00.000Z,4.969
2026-01-14T12:00:00.000Z,5.679
2026-01-14T13:00:00.000Z,5.532
2026-01-14T14:00:00.000Z,6.434
2026-01-14T15:00:00.000Z,6.454
2026-01-14T16:00:00.000Z,6.298
2026-01-14T17:00:00.000Z,6.592
2026-01-14T18:00:00.000Z,5.887
2026-01-14T19:00:00.000Z,5.341
2026-01-14T20:00:00.000Z,4.891
2026-01-14T21:00:00.000Z,4.049
2026-01-14T22:00:00.000Z,3.677
2026-01-14T23:00:00.000Z,2.740
2026-01-15T00:00:00.000Z,2.711
2026-01-15T01:00:00.000Z,2.943
2026-01-15T02:00:00.000Z,2.979
2026-01-15T03:00:00.000Z,2.897
2026-01-15T04:00:00.000Z,3.025
2026-01-15T05:00:00.000Z,3.625
2026-01-15T06:00:00.000Z,3.624
2026-01-15T07:00:00.000Z,3.321
2026-01-15T08:00:00.000Z,4.056
2026-01-15T09:00:00.000Z,4.183
2026-01-15T10:00:00.000Z,4.550
2026-01-15T11:00:00.000Z,5.065
2026-01-15T12:00:00.000Z,5.501
2026-01-15T13:00:00.000Z,5.849
2026-01-15T14:00:00.000Z,6.391
2026-01-15T15:00:00.000Z,6.774
2026-01-15T16:00:00.000Z,6.569
2026-01-15T17:00:00.000Z,5.885
2026-01-15T18:00:00.000Z,5.518
2026-01-15T19:00:00.000Z,5.135
2026-01-15T20:00:00.000Z,4.873
2026-01-15T21:00:00.000Z,3.945
2026-01-15T22:00:00.000Z,3.617
2026-01-15T23:00:00.000Z,3.226
2026-01-16T00:00:00.000Z,3.188
2026-01-16T01:00:00.000Z,2.438
2026-01-16T02:00:00.000Z,3.144
2026-01-16T03:00:00.000Z,2.953
2026-01-16T04:00:00.000Z,2.867
2026-01-16T05:00:00.000Z,3.456
2026-01-16T06:00:00.000Z,3.757
2026-01-16T07:00:00.000Z,3.462
2026-01-16T08:00:00.000Z,3.984
2026-01-16T09:00:00.000Z,4.083
2026-01-16T10:00:00.000Z,4.367
2026-01-16T11:00:00.000Z,5.038
2026-01-16T12:00:00.000Z,5.397
2026-01-16T13:00:00.000Z,6.104
2026-01-16T14:00:00.000Z,6.717
2026-01-16T15:00:00.000Z,6.569
2026-01-16T16:00:00.000Z,6.621
2026-01-16T17:00:00.000Z,6.818
2026-01-16T18:00:00.000Z,5.694
2026-01-16T19:00:00.000Z,5.122
2026-01-16T20:00:00.000Z,4.938
2026-01-16T21:00:00.000Z,3.750
2026-01-16T22:00:00.000Z,3.189
2026-01-16T23:00:00.000Z,3.396
2026-01-17T00:00:00.000Z,2.348
2026-01-17T01:00:00.000Z,2.157
2026-01-17T02:00:00.000Z,2.331
2026-01-17T03:00:00.000Z,2.751
2026-01-17T04:00:00.000Z,2.440
2026-01-17T05:00:00.000Z,2.647
2026-01-17T06:00:00.000Z,2.909
2026-01-17T07:00:00.000Z,3.017
2026-01-17T08:00:00.000Z,2.746
2026-01-17T09:00:00.000Z,3.080
2026-01-17T10:00:00.000Z,3.942
2026-01-17T11:00:00.000Z,4.616
2026-01-17T12:00:00.000Z,4.816
2026-01-17T13:00:00.000Z,5.354
2026-01-17T14:00:00.000Z,5.354
2026-01-17T15:00:00.000Z,5.642
2026-01-17T16:00:00.000Z,6.009
2026-01-17T17:00:00.000Z,5.704
2026-01-17T18:00:00.000Z,5.065
2026-01-17T19:00:00.000Z,4.307
2026-01-17T20:00:00.000Z,4.123
2026-01-17T21:00:00.000Z,3.452
2026-01-17T22:00:00.000Z,3.293
2026-01-17T23:00:00.000Z,2.552
2026-01-18T00:00:00.000Z,2.117
2026-01-18T01:00:00.000Z,2.163
2026-01-18T02:00:00.000Z,2.261
2026-01-18T03:00:00.000Z,2.244
2026-01-18T04:00:00.000Z,2.422
2026-01-18T05:00:00.000Z,2.513
2026-01-18T06:00:00.000Z,2.869
2026-01-18T07:00:00.000Z,3.189
2026-01-18T08:00:00.000Z,2.822
2026-01-18T09:00:00.000Z,3.659
2026-01-18T10:00:00.000Z,3.519
2026-01-18T11:00:00.000Z,4.372
2026-01-18T12:00:00.000Z,4.968
2026-01-18T13:00:00.000Z,5.287
2026-01-18T14:00:00.000Z,5.597
2026-01-18T15:00:00.000Z,5.616
2026-01-18T16:00:00.000Z,5.814
2026-01-18T17:00:00.000Z,5.225
2026-01-18T18:00:00.000Z,4.931
2026-01-18T19:00:00.000Z,4.913
2026-01-18T20:00:00.000Z,3.657
2026-01-18T21:00:00.000Z,3.590
2026-01-18T22:00:00.000Z,3.198
2026-01-18T23:00:00.000Z,2.800
2026-01-19T00:00:00.000Z,2.770
2026-01-19T01:00:00.000Z,3.075
2026-01-19T02:00:00.000Z,3.075
2026-01-19T03:00:00.000Z,3.587
2026-01-19T04:00:00.000Z,2.791
2026-01-19T05:00:00.000Z,3.333
2026-01-19T06:00:00.000Z,3.789
2026-01-19T07:00:00.000Z,3.384
2026-01-19T08:00:00.000Z,3.675
2026-01-19T09:00:00.000Z,4.088
2026-01-19T10:00:00.000Z,4.707
2026-01-19T11:00:00.000Z,5.434
2026-01-19T12:00:00.000Z,5.483
2026-01-19T13:00:00.000Z,5.796
2026-01-19T14:00:00.000Z,6.417
2026-01-19T15:00:00.000Z,6.965
2026-01-19T16:00:00.000Z,6.792
2026-01-19T17:00:00.000Z,6.307
2026-01-19T18:00:00.000Z,5.667
2026-01-19T19:00:00.000Z,5.238
2026-01-19T20:00:00.000Z,4.375
2026-01-19T21:00:00.000Z,4.470
2026-01-19T22:00:00.000Z,3.781
2026-01-19T23:00:00.000Z,2.992
2026-01-20T00:00:00.000Z,3.091
2026-01-20T01:00:00.000Z,3.239
2026-01-20T02:00:00.000Z,3.313
2026-01-20T03:00:00.000Z,3.556
2026-01-20T04:00:00.000Z,2.921
2026-01-20T05:00:00.000Z,3.423
2026-01-20T06:00:00.000Z,4.096
2026-01-20T07:00:00.000Z,3.847
2026-01-20T08:00:00.000Z,3.905
2026-01-20T09:00:00.000Z,4.150
2026-01-20T10:00:00.000Z,4.714
2026-01-20T11:00:00.000Z,5.032
2026-01-20T12:00:00.000Z,5.484
2026-01-20T13:00:00.000Z,5.655
2026-01-20T14:00:00.000Z,6.192
2026-01-20T15:00:00.000Z,6.616
2026-01-20T16:00:00.000Z,6.535
2026-01-20T17:00:00.000Z,6.372
2026-01-20T18:00:00.000Z,5.926
2026-01-20T19:00:00.000Z,5.665
2026-01-20T20:00:00.000Z,4.977
2026-01-20T21:00:00.000Z,4.313
2026-01-20T22:00:00.000Z,3.566
2026-01-20T23:00:00.000Z,3.282
2026-01-21T00:00:00.000Z,3.105
2026-01-21T01:00:00.000Z,3.456
2026-01-21T02:00:00.000Z,3.927
2026-01-21T03:00:00.000Z,2.708
2026-01-21T04:00:00.000Z,3.387
2026-01-21T05:00:00.000Z,3.554
2026-01-21T06:00:00.000Z,3.263
2026-01-21T07:00:00.000Z,4.190
2026-01-21T08:00:00.000Z,3.824
2026-01-21T09:00:00.000Z,4.249
2026-01-21T10:00:00.000Z,4.860
2026-01-21T11:00:00.000Z,4.935
2026-01-21T12:00:00.000Z,5.532
2026-01-21T13:00:00.000Z,6.015
2026-01-21T14:00:00.000Z,6.223
2026-01-21T15:00:00.000Z,6.172
2026-01-21T16:00:00.000Z,6.842
2026-01-21T17:00:00.000Z,6.455
2026-01-21T18:00:00.000Z,6.518
2026-01-21T19:00:00.000Z,5.393
2026-01-21T20:00:00.000Z,5.008
2026-01-21T21:00:00.000Z,4.288
2026-01-21T22:00:00.000Z,3.780
2026-01-21T23:00:00.000Z,3.652
